ingreso,gasto
36.07111,23.12427
47.16135,29.81590
25.98380,20.97344
44.01639,25.21216
22.36006,16.20441
28.51809,27.62039
41.44869,49.29963
26.66626,16.48652
27.85041,14.57007
21.72314,17.96856
67.58177,28.44529
42.70895,9.95120
24.68618,16.78912
34.62421,20.93297
21.29575,14.67733
75.53669,19.51185
20.30382,15.79989
37.86325,13.09372
51.48454,30.14261
14.94164,10.10875
31.14166,19.16467
51.04213,21.88215
67.27863,47.91363
33.69794,25.14135
43.81892,42.91600
50.95914,21.73909
33.47836,6.41988
36.17273,28.05938
33.60982,20.60039
26.67718,13.84005
41.26172,44.73133
157.82817,52.71875
118.35652,78.82805
44.93706,65.20781
79.82651,40.02998
30.74212,22.44260
34.57533,31.77169
33.96432,12.65145
29.73267,7.02176
34.50735,21.52966
26.95439,11.18865
4.68048,1.62155
47.31370,36.61819
19.15835,7.11786
8.31520,11.33810
42.53853,8.69345
52.09037,28.41600
25.46343,17.33525
50.46048,30.41310
19.64169,24.52811
40.41419,28.77283
71.09289,62.45576
28.59189,30.50832
28.79968,14.64065
35.86075,15.37258
66.91681,42.79053
23.44668,11.60666
19.89585,26.53233
28.67480,14.16597
56.14801,27.92974
73.86206,31.24204
45.38487,27.64839
15.79559,25.62931
24.08952,12.43859
18.25823,3.73837
12.56906,7.10676
86.03734,75.74068
8.82133,2.59678
21.23931,7.11850
29.04487,13.97573
18.97376,11.31751
38.01639,20.32087
33.39574,19.34606
23.90163,32.27016
57.56748,19.48176
22.51216,6.53686
14.84936,1.51320
50.90750,35.26450
58.40956,19.04855
25.98497,18.98472
9.41111,3.42015
11.15618,5.28816
19.11125,5.75525
22.66619,9.90911
15.54441,4.04445
56.93241,7.83850
19.93381,10.19289
14.47143,6.18658
14.20656,10.36373
28.54753,22.19292
35.57945,21.11990
31.83913,8.62798
30.17183,23.57916
27.08408,32.38060
16.02137,18.90158
7.25028,5.58630
9.15226,2.38168
20.82785,38.84473
20.80538,17.23891
35.26810,21.14360
16.42215,15.30048
19.93125,20.37643
16.61464,12.81341
16.21388,10.96893
27.41541,10.83368
27.98724,40.58738
32.24764,18.27749
11.89359,7.49673
28.72048,16.94574
221.54716,24.64900
65.29970,12.61769
13.55240,6.53282
336.81178,32.32341
39.16306,19.09465
69.19158,29.33663
15.15813,21.54212
6.48097,16.24747
22.32901,3.67024
68.25813,50.39339
60.40760,62.96867
45.16334,22.24135
26.21232,20.10825
14.64234,15.43677
40.25370,27.86753
35.32694,18.39701
20.54347,18.45110
34.32771,20.18860
37.34839,4.54880
80.18643,37.20396
24.31075,15.47399
34.67570,32.61795
82.46861,19.39127
66.00496,47.22651
45.83340,26.88410
20.50709,19.84120
35.07396,18.50234
68.05109,40.17582
15.46191,14.08892
70.74019,20.80623
20.17165,9.03781
27.79575,6.14554
14.28779,10.03804
48.76421,44.49994
9.13410,9.08814
27.68290,10.92791
59.88547,45.10869
16.13907,15.58118
59.16980,46.97955
19.87239,57.36932
42.07834,28.62886
20.26387,10.36813
35.98868,13.30757
77.32083,84.22304
32.21016,18.64646
26.89088,28.29355
31.92464,16.42987
17.07440,8.84922
57.05528,22.69708
83.05036,25.46436
16.30535,20.53364
49.38520,18.31130
58.18226,24.93448
61.52120,18.57235
38.92030,7.93904
24.72197,17.75796
23.43173,20.80739
18.59315,8.93764
17.73439,16.27880
28.57068,15.77834
28.60620,17.21581
129.65605,64.26659
21.85981,16.28304
26.86430,22.78533
29.87776,18.10723
27.98880,13.30110
81.41553,65.49460
39.42319,12.71100
16.81029,25.48683
41.64234,24.43756
18.01561,15.72433
38.62598,20.56628
33.57052,18.64195
9.96352,13.71927
62.06981,28.13990
39.64845,24.19584
36.65320,30.20557
20.61608,23.87244
13.02089,9.19226
46.63980,31.69777
45.96987,17.14759
43.30638,19.39921
42.72784,84.70404
10.54774,8.82150
21.29014,25.66828
17.51802,13.18795
20.49070,7.24536
36.93225,24.25245
23.36065,26.25527
23.75899,13.76533
12.31580,19.13287
7.87376,2.34504
23.04391,17.90501
71.88052,21.84921
6.08812,4.67800
24.09009,15.38129
20.39473,36.32720
11.96657,15.53421
31.00778,20.95604
13.57466,22.78655
14.48204,13.73766
41.96112,24.55566
16.53241,6.79524
46.53440,32.62240
27.88523,17.54042
26.90865,17.66464
55.80012,31.43296
23.83110,17.22278
21.62810,12.77417
31.73139,10.18291
34.32082,23.01960
20.20264,10.60271
31.96506,13.24404
24.74264,21.08803
9.44853,9.78579
68.90458,10.83782
26.42892,20.05885
56.85490,67.02210
18.61474,17.86370
51.20653,32.27303
25.20275,13.56767
26.99918,11.88325
13.30327,15.11837
46.44588,29.51029
13.66830,12.87260
51.07803,29.74823
46.91428,10.17216
9.30117,5.75838
35.35814,19.42155
54.42285,6.12515
39.09690,9.75648
15.90621,42.32112
15.55712,21.68853
47.88472,14.81085
6.44602,15.21152
10.60036,13.60594
25.52335,38.65825
20.15030,8.75169
22.08699,11.82439
21.13043,29.35963
32.35813,34.55736
37.98156,24.08046
17.87558,11.62469
14.81767,14.91251
23.25066,21.65703
22.33958,18.95688
26.26185,15.04934
18.41703,8.67379
33.81625,12.31036
19.96406,11.03396
13.35813,15.18949
14.25736,18.70992
10.74403,20.39576
15.89382,13.97775
27.68084,37.47272
11.45490,13.22659
19.73274,17.79173
53.24786,16.64695
24.47606,27.34403
4.11474,3.87994
54.65300,33.44932
52.18038,17.97918
56.17696,95.56921
26.17549,14.98242
49.70539,41.85955
75.63685,25.20670
49.96327,22.26869
12.47880,3.82255
85.56045,20.50798
26.17653,15.35102
29.92927,21.55969
55.07431,18.17766
7.71779,4.67781
39.38693,24.79169
18.72886,7.87850
346.07850,63.67270
20.48540,12.49162
60.32192,8.49559
66.41618,32.25658
24.29398,16.02227
78.97135,20.75999
47.36962,1.82824
30.16584,6.59576
26.55027,8.97919
11.97779,8.19569
14.42753,9.69159
10.39097,10.16733
60.48520,14.54866
34.42874,32.51172
17.10233,12.98051
39.83734,29.16772
29.24246,21.64565
16.61361,13.82572
85.25698,89.79295
41.30193,18.03261
15.48019,16.42727
61.62330,62.76281
50.66678,14.30773
13.77137,11.30202
56.38436,43.15197
31.70158,6.75982
36.07302,13.19701
13.77465,2.85043
25.95040,19.06267
12.13864,6.40087
11.72458,13.64488
19.47539,21.99246
38.53276,18.65429
29.64784,19.40805
59.25376,27.16264
29.82293,22.41501
42.30107,13.30811
34.12339,15.97701
29.95078,28.93109
26.46667,19.52385
35.14597,22.34155
25.08642,11.15081
16.65142,6.07170
29.97281,28.46046
62.76721,32.69059
29.57159,46.06813
52.25284,42.60197
64.28927,25.19151
62.22993,35.95674
70.80521,7.59505
57.44261,26.62052
20.57362,29.95012
139.63100,58.35736
72.18151,63.99872
21.92393,9.53847
14.68840,4.01461
30.38003,19.79182
54.57743,40.11698
160.54078,54.46491
28.08989,21.22036
42.30773,13.33628
10.31416,9.20050
41.68414,35.32990
84.26830,33.45113
35.16018,23.89641
15.37603,13.09356
80.08794,41.31158
25.03012,14.26766
101.14072,108.86679
62.20343,29.13110
50.07393,22.72990
28.99332,32.42052
129.85368,120.45121
210.98038,121.70091
40.89629,24.03991
24.47350,30.22194
108.34932,16.94803
21.57988,17.92550
62.04096,27.81378
22.77046,31.76472
10.18032,19.35048
23.69458,11.54595
52.08536,25.42653
27.68790,40.49785
52.51679,69.04289
66.93546,47.89409
71.76015,41.48971
77.94583,55.78757
319.45734,334.92929
65.71275,56.88670
25.58906,21.23745
11.15861,4.86054
22.52949,22.35520
16.92707,39.68165
143.82405,98.14879
14.99116,12.20807
8.45899,8.10867
32.51710,12.56718
19.55775,18.41541
35.82461,22.65950
86.02170,21.02271
20.86227,13.81065
175.35731,64.04420
57.67004,23.89949
30.05104,10.53881
90.05605,53.36972
15.26086,10.15602
51.60320,22.51576
30.92948,11.86524
24.51776,11.38003
43.97987,27.92578
55.24752,20.70713
144.44446,36.51352
65.05704,26.07556
25.81852,26.06867
112.15186,72.93975
86.39933,73.79746
147.07665,60.48727
38.99062,54.60280
22.66405,25.53273
26.16955,10.04455
37.91376,9.20175
25.49754,14.17928
56.22352,26.19416
19.95962,17.52759
50.22501,33.07804
29.12437,25.68254
42.31406,34.57175
11.50123,6.47833
64.61119,38.62529
40.32031,26.12908
26.35071,13.34348
41.18735,21.92303
29.11964,34.64748
32.34958,21.65523
34.65674,8.40707
60.44405,32.99310
49.46761,27.82940
21.80383,8.94016
47.04148,56.50468
44.94523,15.17529
38.08003,27.50257
29.37681,11.60376
18.98610,34.23102
58.73851,41.45925
48.34700,16.70268
37.88268,33.94980
38.81303,21.39872
26.55944,18.83345
51.12335,22.84555
29.73827,14.33327
20.34780,31.52382
5.09917,27.32159
3.65687,1.76209
34.55843,22.77490
4.29661,3.33422
5.58194,5.75418
22.72515,10.74213
28.98096,11.71431
14.36893,8.25910
15.62244,11.33909
22.16062,42.92008
50.55934,58.59045
15.74997,12.89497
24.32945,12.21662
29.21749,16.17472
243.15412,18.51683
15.22296,15.12836
32.14374,41.45392
38.47356,27.89161
20.11724,9.57888
35.06325,36.94782
26.97809,30.49901
16.39006,5.16270
26.50327,26.75947
44.85238,20.92065
54.87710,28.58992
38.42117,8.84393
27.16510,6.87643
61.96683,30.98385
7.49451,4.98053
53.35775,23.41032
35.15366,15.50664
200.33642,51.95834
42.78006,9.92889
37.21048,21.24733
111.20673,76.19084
25.93421,10.95292
205.83674,126.70497
56.83844,28.16357
57.13547,24.73650
75.49471,54.60584
61.74711,39.68740
28.42067,11.87435
59.33604,34.25911
44.09504,39.67851
52.92292,40.59862
62.37749,26.51029
78.93142,39.60006
63.15777,41.46640
30.13727,18.64053
82.29063,58.45922
54.14669,39.61357
57.80213,13.16503
40.22643,14.80214
48.51805,55.69980
11.72452,14.05145
46.25973,24.84392
17.12788,25.43377
6.01470,9.74916
32.50818,4.56118
10.67213,8.57942
41.96064,20.01585
15.61474,21.07026
10.06229,7.48221
43.42621,15.13061
78.73044,62.61706
22.18695,27.57536
58.99067,29.54571
15.35868,16.99381
32.30807,9.51525
14.71789,9.96226
53.57733,35.00440
74.45506,32.82482
46.50035,45.84876
28.76144,22.43818
47.34442,66.07769
33.66241,50.88751
41.56005,40.91231
83.57818,23.95336
23.70454,18.89532
10.98096,22.68681
134.90215,41.28439
29.54322,12.76650
10.42622,9.22841
79.91802,74.59566
76.04259,40.48748
168.00584,56.43786
32.38172,33.31545
27.68111,23.05569
33.48851,27.42955
41.77947,27.97091
63.76225,47.45320
111.94957,44.51889
99.83656,38.03857
117.81145,55.37976
39.29719,24.60641
46.69933,63.59925
27.57789,7.17700
85.76505,27.35318
32.85734,26.17352
29.49426,19.64081
48.18302,20.96419
31.47834,26.56833
160.68539,103.02026
32.82427,14.48420
79.99052,22.62975
50.79470,14.89808
55.49971,31.03401
35.74198,19.10158
49.61377,25.86592
36.55536,11.47806
17.58705,16.58292
42.08567,22.65858
73.00093,36.01182
125.49819,59.61354
145.47018,87.42249
34.98662,10.02776
77.70859,82.38459
65.92697,44.23367
23.32898,38.83639
80.47671,60.17939
6.14754,13.45769
6.81321,9.18679
25.95201,13.25533
10.93065,8.75153
98.53838,65.16824
34.45503,29.48962
80.44582,77.78254
37.53999,13.98895
50.03801,46.83949
37.74248,23.03435
61.58496,78.82141
87.12794,18.04056
50.18801,27.29666
25.38265,29.94016
15.33876,10.42013
9.60089,7.38041
32.44470,32.15325
24.60325,24.23486
20.78863,14.92960
81.57920,28.70012
32.43374,22.63700
17.71475,6.34967
7.18278,14.09969
43.76051,49.69523
24.76611,10.15928
113.08530,61.95683
64.54717,29.92088
26.06408,13.09660
18.13767,12.61412
38.62618,22.85096
27.00491,7.27277
49.10989,48.19654
86.80101,43.95996
46.36511,39.80244
15.77047,17.64645
50.78907,21.21717
9.19563,19.47897
8.93908,8.56101
21.07506,25.80920
50.52421,30.51756
36.47682,14.44038
18.10270,6.42044
46.95483,29.09031
38.75445,12.94373
24.33890,13.40536
29.42305,19.39715
49.11854,42.24432
29.34723,5.86956
35.51131,17.32861
26.20802,14.04242
19.85545,13.78174
32.78515,38.00527
13.25246,17.11217
27.26529,11.24276
29.07706,87.82721
17.61274,13.58865
17.65287,54.00813
18.66761,9.23831
48.73358,18.43216
30.70499,16.75679
17.93209,18.62202
10.62991,9.46215
19.43178,7.41004
26.81584,12.04783
37.41764,20.74379
55.78552,27.64982
63.39339,26.95815
32.40089,11.57459
15.67439,15.45214
27.55661,12.19688
88.32390,22.92247
32.46620,23.71617
23.05398,20.15052
35.69724,12.69781
34.33264,25.59675
34.16348,27.96767
33.75680,13.58600
6.70491,9.68016
13.43214,16.27461
29.26607,20.30438
29.90562,14.02640
23.83031,10.84399
27.48580,13.50569
28.36880,16.89124
35.74569,12.96255
76.45745,71.40070
57.30557,32.68090
38.76119,15.92941
29.25609,11.72207
70.98358,33.95425
11.15037,12.45373
31.10429,17.61179
35.07883,33.74338
17.32069,7.42811
13.15560,6.11784
15.34441,12.26059
17.41122,7.99938
32.04284,12.07061
19.15019,5.53993
12.83604,13.33028
30.10030,8.92215
62.59474,42.31188
12.37676,0.16200
13.45329,11.71760
21.10612,25.50223
28.98901,9.57988
52.03340,26.35165
6.15592,4.07757
17.67257,7.81181
15.80163,7.40526
6.88451,5.24539
26.70917,11.21694
20.57149,10.00639
17.79463,4.22887
13.94515,11.58482
26.24722,27.07534
44.84418,32.77192
11.46325,5.48009
17.60366,14.57027
13.42611,25.44325
32.15076,26.93646
29.96983,18.00918
24.19965,14.70671
32.95214,19.63437
61.37623,35.11309
35.22921,29.42203
21.17130,15.76635
59.43348,14.93095
58.59567,42.62288
32.42133,18.48623
79.31864,47.58911
43.74738,15.76223
68.77083,31.54643
36.28311,11.40303
21.13042,16.73997
23.89245,15.07832
15.46200,16.91091
27.37026,14.71778
21.86114,13.71744
17.43006,18.27041
27.36840,58.77613
60.23511,20.03349
25.32687,17.05431
18.62763,7.41265
64.39455,27.54647
46.92594,36.33337
77.22936,29.22200
57.57955,66.49965
43.21891,20.74672
53.41289,26.56747
22.07703,21.54317
63.41357,26.15786
45.93375,16.96122
24.44260,11.57176
66.48430,30.60975
16.65523,10.37552
11.49343,9.98786
34.67047,27.40702
22.07915,21.19128
28.22108,11.91826
44.67287,12.76963
73.21177,28.73223
18.64690,16.85581
61.24250,36.81855
29.99840,26.67433
32.13868,9.82346
50.99145,28.11717
57.03031,21.32260
30.68852,13.11954
88.62994,46.64536
47.50206,18.90772
37.91803,14.78836
98.99999,41.69607
33.96281,20.07063
42.33264,18.07681
83.90477,60.73941
45.96719,35.13438
41.26825,15.80381
152.96762,77.61603
89.92424,50.94235
55.76086,54.27377
88.18747,33.03397
79.98304,51.51257
79.80661,35.16056
22.68727,20.13305
60.24780,11.29978
71.21310,36.41376
66.90277,39.17480
29.39981,16.28358
29.23770,19.09217
104.93738,42.63746
64.09720,38.99698
40.42661,39.69708
51.78470,19.67207
58.71347,52.30005
185.87802,142.20952
439.94260,71.13247
73.77049,115.48815
914.29455,390.69455
60.91766,28.96780
94.09026,143.24223
112.22556,24.96650
19.62323,3.38564
100.17705,45.07255
62.44238,44.85238
25.43476,27.09384
54.24965,25.53597
50.54987,22.69547
32.38041,24.47279
69.34606,39.80608
112.62294,36.90006
160.03277,87.41194
109.52458,69.42669
100.08196,68.78581
156.56554,52.98916
227.91491,89.12490
50.51247,28.42153
33.04144,13.34847
59.13267,63.79736
21.98816,6.76871
46.56694,32.14461
10.61818,12.16428
68.05035,36.86266
64.33786,46.25580
66.40382,52.00442
33.00763,9.17546
63.60019,42.61910
47.68387,30.63723
32.57707,17.11859
25.52110,23.29323
57.41408,31.35595
27.69981,20.49858
43.58122,39.11376
42.04917,20.66051
76.91899,17.58406
152.44918,122.24942
12.02458,9.16584
50.80326,27.92782
25.33570,29.78856
33.99064,52.37591
17.86239,23.43123
18.91513,20.92844
85.29880,37.10679
26.19134,10.79241
49.74007,39.10211
49.40161,26.86509
45.59015,23.12458
94.56391,93.58842
97.77049,81.48235
44.54557,11.14525
50.63912,20.78855
35.76093,27.79122
19.85868,20.58900
17.96843,15.29639
24.39907,16.19056
18.26790,13.13641
50.74333,53.66015
23.33308,18.14579
224.93808,106.73928
144.71309,66.44065
181.15777,63.01375
160.49997,53.43752
13.13113,10.34134
60.51636,58.24228
19.00632,3.64517
64.68128,30.58941
42.50902,15.42742
39.26926,9.46165
14.77425,18.36959
16.11604,9.78587
46.53364,23.14779
40.46839,18.41134
26.01473,15.52407
35.75867,19.55968
52.84097,35.76066
53.40084,3.08025
10.79005,9.96216
18.02139,29.66159
24.85573,6.74963
56.05176,21.51632
48.23603,13.61665
54.98359,15.36715
27.04918,24.59517
48.37656,42.52596
22.34558,34.25212
22.03278,16.57583
36.01242,15.42346
104.91846,55.11262
30.21515,22.03245
27.05428,14.52537
34.01771,17.58440
58.70930,14.07056
59.70490,29.89746
34.98806,23.82759
34.52457,21.90391
69.19668,38.97528
49.21598,33.10501
178.57202,77.87593
19.02874,10.59602
17.60869,12.50503
56.02276,20.72897
31.56073,10.88472
27.46703,8.65328
48.91618,24.64745
11.40776,10.34318
44.51400,28.42681
56.67601,41.67867
80.13440,33.73803
27.59015,32.55874
151.03233,39.16887
33.44260,21.57816
52.31309,29.62012
76.43495,43.77655
16.47974,14.76089
36.69744,33.00688
41.80873,20.25481
5.75829,9.13270
24.14162,6.47464
50.11379,17.70239
38.88586,58.90485
40.51224,22.87931
57.62947,32.46985
48.59014,22.84596
24.21603,18.26448
43.17046,23.66611
21.22130,12.43847
24.25730,19.06281
50.19239,34.42247
37.96704,33.62738
71.66073,33.09862
97.17933,36.28627
48.50121,37.50030
49.53470,38.84824
35.20632,16.50619
47.25155,46.31654
95.77486,26.00884
35.29071,13.56436
20.83405,2.63222
50.86656,24.18301
72.07001,68.65010
45.47039,18.33218
82.03597,49.55019
74.53860,21.66984
39.42467,24.26488
70.49701,66.63149
63.48471,35.88733
31.06610,27.03044
59.64287,33.34192
25.47540,27.64413
43.84422,55.07816
74.04171,67.64245
36.09289,28.04526
57.36944,62.63641
75.08690,29.65072
43.82063,32.77740
34.77046,16.44819
45.79177,34.57961
38.16231,20.63561
18.99925,8.22701
44.63933,14.96317
20.78326,15.89825
35.66370,14.57238
98.08953,28.53164
110.38250,44.54199
38.08905,20.48442
87.81375,32.83134
89.53158,27.73189
39.20202,22.42705
108.48211,40.26373
24.36847,26.84808
82.86884,70.41497
46.91803,44.50631
35.24996,20.78141
19.97543,11.10338
28.17389,24.47234
199.48691,79.60318
28.36956,27.78524
18.29506,22.60112
18.32458,17.33535
65.98304,24.53148
8.28688,5.57034
102.04528,146.77751
16.19276,19.27080
143.58555,58.53636
50.86956,41.62096
69.24264,34.31191
54.32832,55.15909
49.19231,26.80613
168.55500,53.47837
50.30152,43.22157
53.99998,23.95278
72.41023,47.24064
42.06521,41.47129
42.24586,17.48486
45.90982,26.55599
63.06392,37.27568
11.80327,13.89824
30.78687,21.75258
41.09014,13.23615
22.54890,22.94239
68.20354,34.45992
14.18478,32.41503
122.43992,41.24466
36.74919,26.06091
87.44107,47.05444
29.32840,8.22437
55.73976,20.40746
61.15334,27.10760
31.84238,65.86398
119.00856,63.90246
73.97494,44.77857
30.74576,7.96158
19.48077,15.32983
56.31613,14.40905
15.38373,50.06243
18.89507,11.19598
35.55245,17.96170
50.03723,11.65024
33.88453,98.38003
10.81949,8.74418
26.07064,34.73389
31.18204,40.87063
32.23367,27.74402
32.64906,13.22720
22.88576,18.45539
12.78997,19.05639
22.30327,12.38575
16.86884,16.44908
48.74259,22.76642
52.57795,19.75105
14.19139,3.53400
51.42295,17.03175
23.41514,14.95510
76.30434,63.22762
16.11131,8.85150
33.47922,22.50954
133.77715,51.74719
52.21071,39.04952
26.14064,20.42389
18.92379,14.74173
33.94564,20.28278
16.69469,12.81773
34.09395,28.76821
33.63196,72.86802
48.12132,21.54680
39.77770,38.23709
32.81767,25.46443
77.92197,40.00262
90.70506,48.53780
41.98820,22.18355
50.63803,32.00131
31.43323,8.77295
20.73924,13.39530
33.67109,34.91719
77.79728,53.37150
44.83109,21.85026
11.70124,13.32188
48.60890,36.29620
14.32539,14.98262
42.79413,46.13350
109.61598,42.89566
131.09009,67.04520
46.84915,28.79613
33.40049,29.39043
34.29780,15.45939
18.60429,12.79427
59.20213,25.78949
12.97173,9.92296
40.91731,23.44805
35.46193,27.83654
87.87225,31.40439
96.92540,33.45749
193.06450,45.41984
214.40161,67.40776
117.14672,106.13096
325.93440,267.53260
156.33412,110.40126
42.55229,47.00438
90.99446,88.96295
34.55897,33.97541
109.65687,36.15035
103.28424,65.14429
359.18849,167.75501
98.21310,74.96600
219.09834,158.39058
63.12322,27.97918
35.64560,5.74970
41.33253,20.94155
348.18194,143.06968
1084.03131,292.37818
120.92456,165.38591
39.75873,24.17907
61.77398,19.97776
8.55737,13.27323
128.28687,67.33291
61.82921,40.22154
78.30976,76.13600
116.87218,59.82934
18.07515,16.60724
50.83277,20.85616
38.42925,20.55148
73.63321,24.05246
44.98439,46.62237
36.87479,18.20905
111.60312,57.02437
22.21515,18.90418
136.08080,49.26524
31.68108,19.49412
58.31898,26.99796
20.53277,18.54775
52.02571,35.17105
14.17459,18.78419
21.72163,11.94963
49.55047,56.10022
46.40427,39.82029
46.57545,50.01284
41.36622,24.20108
144.25211,36.87765
24.52277,18.69479
99.78413,37.64844
23.67547,12.67488
50.30705,23.80082
96.96586,62.05146
37.06187,19.41693
43.22861,27.32979
16.09313,6.67552
78.09368,49.23325
28.89342,38.49138
41.01637,18.29335
12.87455,55.02581
98.55737,100.88541
27.74471,21.30895
16.13182,14.01161
108.74200,36.36327
256.90388,139.02481
31.23693,19.81017
31.10014,15.45398
198.22126,107.81565
90.23350,27.59946
46.27413,49.80867
8.71408,2.31247
14.92635,23.45631
17.30730,6.21631
111.59619,57.33727
124.16082,160.81026
69.06346,40.96656
93.44219,67.03220
60.76242,42.18785
65.37389,29.92483
62.26583,33.58044
181.97272,60.34980
114.30983,105.19774
111.33353,71.87713
37.88036,36.47738
